Date,SI1,SI2,SI3,,,
1/06/2018,16.441,16.527,16.659,,,
4/06/2018,16.431,16.516,16.649,,,
5/06/2018,16.543,16.627,16.758,,,
6/06/2018,16.694,16.774,16.9,,,
7/06/2018,16.815,16.893,17.019,,,
8/06/2018,16.741,16.819,16.946,,,
11/06/2018,16.952,17.031,17.159,,,
12/06/2018,16.891,16.97,17.098,,,
13/06/2018,16.991,17.071,17.199,,,
14/06/2018,17.262,17.342,17.47,,,
15/06/2018,16.48,16.557,16.68,,,
18/06/2018,16.44,16.516,16.637,,,
19/06/2018,16.323,16.396,16.518,,,
20/06/2018,16.309,16.382,16.503,,,
21/06/2018,16.326,16.404,16.524,,,
22/06/2018,16.459,16.539,16.661,,,
25/06/2018,16.328,16.407,16.528,,,
26/06/2018,16.25,16.331,16.449,,,
27/06/2018,16.151,16.237,16.355,,,
28/06/2018,15.951,16.041,16.159,,,
29/06/2018,16.104,16.198,16.316,,,
2/07/2018,15.744,15.835,15.95,,,
3/07/2018,15.952,16.043,16.158,,,
5/07/2018,16.008,16.097,16.212,,,
6/07/2018,15.981,16.069,16.184,,,
9/07/2018,16.053,16.139,16.256,,,
10/07/2018,16.003,16.087,16.204,,,
11/07/2018,15.732,15.817,15.933,,,
12/07/2018,15.898,15.977,16.094,,,
13/07/2018,15.739,15.815,15.931,,,
16/07/2018,15.735,15.812,15.927,,,
17/07/2018,15.546,15.617,15.729,,,
18/07/2018,15.503,15.574,15.684,,,
19/07/2018,15.34,15.402,15.508,,,
20/07/2018,15.49,15.549,15.652,,,
23/07/2018,15.368,15.425,15.525,,,
24/07/2018,15.463,15.52,15.618,,,
25/07/2018,15.533,15.589,15.688,,,
26/07/2018,15.438,15.495,15.594,,,
27/07/2018,15.436,15.493,15.591,,,
30/07/2018,15.537,15.635,15.74,,,
31/07/2018,15.559,15.659,15.767,,,
1/08/2018,15.452,15.555,15.664,,,
2/08/2018,15.385,15.484,15.589,,,
3/08/2018,15.462,15.562,15.668,,,
6/08/2018,15.348,15.446,15.551,,,
7/08/2018,15.373,15.472,15.58,,,
8/08/2018,15.432,15.53,15.639,,,
9/08/2018,15.462,15.561,15.673,,,
10/08/2018,15.295,15.393,15.505,,,
13/08/2018,14.982,15.079,15.189,,,
14/08/2018,15.053,15.15,15.26,,,
15/08/2018,14.454,14.549,14.656,,,
16/08/2018,14.713,14.808,14.913,,,
17/08/2018,14.631,14.725,14.83,,,
20/08/2018,14.67,14.762,14.863,,,
21/08/2018,14.766,14.86,14.963,,,
22/08/2018,14.75,14.85,14.953,,,
23/08/2018,14.542,14.642,14.744,,,
24/08/2018,14.794,14.901,15.006,,,
27/08/2018,14.859,14.972,15.078,,,
28/08/2018,14.774,14.899,15.009,,,
29/08/2018,14.697,14.81,14.92,,,
30/08/2018,14.477,14.594,14.705,,,
31/08/2018,14.438,14.557,14.667,,,
4/09/2018,14.061,14.18,14.284,,,
5/09/2018,14.118,14.22,14.322,,,
6/09/2018,14.075,14.181,14.282,,,
7/09/2018,14.067,14.17,14.271,,,
10/09/2018,14.079,14.181,14.286,,,
11/09/2018,14.052,14.153,14.26,,,
12/09/2018,14.192,14.293,14.402,,,
13/09/2018,14.143,14.244,14.355,,,
14/09/2018,14.042,14.142,14.251,,,
17/09/2018,14.122,14.223,14.334,,,
18/09/2018,14.084,14.185,14.295,,,
19/09/2018,14.189,14.28,14.385,,,
20/09/2018,14.215,14.305,14.41,,,
21/09/2018,14.269,14.359,14.464,,,
24/09/2018,14.251,14.341,14.445,,,
25/09/2018,14.398,14.493,14.6,,,
26/09/2018,14.305,14.401,14.508,,,
27/09/2018,14.29,14.395,14.472,,,
28/09/2018,14.712,14.82,14.898,,,
1/10/2018,14.507,14.614,14.694,,,
2/10/2018,14.693,14.801,14.881,,,
3/10/2018,14.67,14.779,14.86,,,
4/10/2018,14.59,14.701,14.784,,,
5/10/2018,14.649,14.767,14.852,,,
8/10/2018,14.329,14.446,14.529,,,
9/10/2018,14.4,14.517,14.601,,,
10/10/2018,14.326,14.444,14.528,,,
11/10/2018,14.606,14.726,14.81,,,
12/10/2018,14.635,14.754,14.835,,,
15/10/2018,14.727,14.847,14.928,,,
16/10/2018,14.701,14.819,14.899,,,
17/10/2018,14.663,14.782,14.862,,,
18/10/2018,14.604,14.722,14.8,,,
19/10/2018,14.65,14.765,14.845,,,
22/10/2018,14.587,14.702,14.783,,,
23/10/2018,14.793,14.914,14.996,,,
24/10/2018,14.676,14.795,14.876,,,
25/10/2018,14.63,14.75,14.831,,,
26/10/2018,14.7,14.82,14.901,,,
29/10/2018,14.442,14.562,14.644,,,
30/10/2018,14.462,14.581,14.663,,,
31/10/2018,14.282,14.399,14.484,,,
1/11/2018,14.777,14.898,14.981,,,
2/11/2018,14.756,14.878,14.964,,,
5/11/2018,14.647,14.771,14.858,,,
6/11/2018,14.5,14.624,14.71,,,
7/11/2018,14.569,14.694,14.782,,,
8/11/2018,14.423,14.547,14.638,,,
9/11/2018,14.14,14.261,14.354,,,
12/11/2018,14.011,14.134,14.229,,,
13/11/2018,13.977,14.098,14.193,,,
14/11/2018,14.08,14.203,14.298,,,
15/11/2018,14.263,14.386,14.479,,,
16/11/2018,14.382,14.509,14.602,,,
19/11/2018,14.403,14.527,14.619,,,
20/11/2018,14.269,14.389,14.48,,,
21/11/2018,14.502,14.625,14.719,,,
23/11/2018,14.243,14.367,14.462,,,
26/11/2018,14.205,14.343,14.438,,,
27/11/2018,14.084,14.221,14.313,,,
28/11/2018,14.325,14.455,14.546,,,
29/11/2018,14.273,14.402,14.492,,,
30/11/2018,14.094,14.217,14.307,,,
3/12/2018,14.381,14.499,14.591,,,
4/12/2018,14.521,14.64,14.732,,,
5/12/2018,14.463,14.582,14.673,,,
6/12/2018,14.39,14.509,14.597,,,
7/12/2018,14.572,14.696,14.782,,,
10/12/2018,14.478,14.605,14.691,,,
11/12/2018,14.499,14.628,14.713,,,
12/12/2018,14.725,14.851,14.935,,,
13/12/2018,14.729,14.855,14.938,,,
14/12/2018,14.513,14.637,14.722,,,
17/12/2018,14.639,14.759,14.844,,,
18/12/2018,14.585,14.701,14.787,,,
19/12/2018,14.702,14.818,14.904,,,
20/12/2018,14.753,14.869,14.956,,,
21/12/2018,14.583,14.702,14.788,,,
24/12/2018,14.701,14.82,14.905,,,
26/12/2018,15.004,15.123,15.212,,,
27/12/2018,15.191,15.31,15.398,,,
28/12/2018,15.436,15.521,15.606,,,
31/12/2018,15.54,15.626,15.711,,,
2/01/2019,15.649,15.735,15.819,,,
3/01/2019,15.797,15.885,15.974,,,
4/01/2019,15.786,15.876,15.966,,,
7/01/2019,15.756,15.846,15.935,,,
8/01/2019,15.713,15.806,15.898,,,
9/01/2019,15.735,15.831,15.92,,,
10/01/2019,15.643,15.739,15.829,,,
11/01/2019,15.656,15.751,15.841,,,
14/01/2019,15.686,15.781,15.871,,,
15/01/2019,15.62,15.711,15.801,,,
16/01/2019,15.638,15.729,15.82,,,
17/01/2019,15.536,15.628,15.718,,,
18/01/2019,15.399,15.489,15.579,,,
22/01/2019,15.325,15.415,15.503,,,
23/01/2019,15.38,15.471,15.559,,,
24/01/2019,15.3,15.392,15.479,,,
25/01/2019,15.699,15.791,15.88,,,
28/01/2019,15.765,15.858,15.948,,,
29/01/2019,15.839,15.933,16.025,,,
30/01/2019,15.927,16.021,16.113,,,
31/01/2019,16.072,16.166,16.257,,,
1/02/2019,15.931,16.026,16.118,,,
4/02/2019,15.886,15.984,16.076,,,
5/02/2019,15.836,15.935,16.027,,,
6/02/2019,15.701,15.8,15.892,,,
7/02/2019,15.713,15.811,15.906,,,
8/02/2019,15.809,15.907,16.004,,,
11/02/2019,15.69,15.788,15.886,,,
12/02/2019,15.69,15.788,15.884,,,
13/02/2019,15.652,15.748,15.844,,,
14/02/2019,15.528,15.622,15.717,,,
15/02/2019,15.743,15.84,15.935,,,
19/02/2019,15.967,16.067,16.162,,,
20/02/2019,16.177,16.281,16.375,,,
21/02/2019,15.801,15.906,16,,,
22/02/2019,15.914,16.012,16.106,,,
25/02/2019,15.83,15.928,16.024,,,
26/02/2019,15.832,15.926,16.021,,,
27/02/2019,15.672,15.766,15.863,,,
28/02/2019,15.538,15.634,15.73,,,
1/03/2019,15.169,15.256,15.35,,,
4/03/2019,15.017,15.105,15.199,,,
5/03/2019,15.02,15.105,15.2,,,
6/03/2019,15.003,15.085,15.179,,,
7/03/2019,14.96,15.04,15.133,,,
8/03/2019,15.272,15.349,15.442,,,
11/03/2019,15.197,15.274,15.367,,,
12/03/2019,15.338,15.413,15.506,,,
13/03/2019,15.381,15.456,15.55,,,
14/03/2019,15.101,15.171,15.263,,,
15/03/2019,15.253,15.324,15.418,,,
18/03/2019,15.251,15.322,15.416,,,
19/03/2019,15.301,15.372,15.466,,,
20/03/2019,15.245,15.318,15.411,,,
21/03/2019,15.372,15.437,15.53,,,
22/03/2019,15.345,15.407,15.5,,,
25/03/2019,15.507,15.567,15.66,,,
26/03/2019,15.371,15.429,15.522,,,
27/03/2019,15.239,15.298,15.392,,,
28/03/2019,14.973,15.065,15.155,,,
29/03/2019,15.11,15.204,15.295,,,
1/04/2019,15.099,15.194,15.287,,,
2/04/2019,15.061,15.153,15.246,,,
3/04/2019,15.102,15.194,15.287,,,
4/04/2019,15.084,15.175,15.266,,,
5/04/2019,15.086,15.177,15.27,,,
8/04/2019,15.216,15.308,15.403,,,
9/04/2019,15.211,15.304,15.398,,,
10/04/2019,15.244,15.336,15.43,,,
11/04/2019,14.867,14.957,15.05,,,
12/04/2019,14.963,15.053,15.145,,,
15/04/2019,14.975,15.062,15.154,,,
16/04/2019,14.915,14.998,15.089,,,
17/04/2019,14.939,15.018,15.107,,,
18/04/2019,14.955,15.038,15.127,,,
22/04/2019,14.975,15.058,15.147,,,
23/04/2019,14.791,14.865,14.955,,,
24/04/2019,14.916,14.996,15.084,,,
25/04/2019,14.879,14.96,15.047,,,
26/04/2019,15.005,15.088,15.174,,,
29/04/2019,14.844,14.933,15.019,,,
30/04/2019,14.9,14.984,15.069,,,
1/05/2019,14.645,14.729,14.815,,,
2/05/2019,14.54,14.617,14.699,,,
3/05/2019,14.907,14.978,15.062,,,
6/05/2019,14.857,14.927,15.01,,,
7/05/2019,14.86,14.926,15.009,,,
8/05/2019,14.792,14.862,14.944,,,
9/05/2019,14.707,14.773,14.853,,,
10/05/2019,14.726,14.79,14.87,,,
13/05/2019,14.713,14.777,14.857,,,
14/05/2019,14.752,14.812,14.892,,,
15/05/2019,14.752,14.812,14.889,,,
16/05/2019,14.479,14.539,14.615,,,
17/05/2019,14.348,14.388,14.466,,,
20/05/2019,14.409,14.445,14.523,,,
21/05/2019,14.373,14.41,14.487,,,
22/05/2019,14.414,14.449,14.527,,,
23/05/2019,14.577,14.613,14.692,,,
24/05/2019,14.52,14.555,14.636,,,
28/05/2019,14.281,14.32,14.401,,,
29/05/2019,14.372,14.411,14.488,,,
30/05/2019,14.491,14.569,14.679,,,
31/05/2019,14.567,14.646,14.756,,,
3/06/2019,14.74,14.819,14.926,,,
4/06/2019,14.769,14.845,14.953,,,
5/06/2019,14.791,14.862,14.969,,,
6/06/2019,14.905,14.978,15.084,,,
7/06/2019,15.031,15.107,15.218,,,
10/06/2019,14.639,14.713,14.824,,,
11/06/2019,14.74,14.815,14.925,,,
12/06/2019,14.753,14.827,14.934,,,
13/06/2019,14.892,14.964,15.069,,,
14/06/2019,14.803,14.878,14.984,,,
17/06/2019,14.829,14.902,15.008,,,
18/06/2019,14.993,15.067,15.17,,,
19/06/2019,14.958,15.032,15.135,,,
20/06/2019,15.492,15.568,15.669,,,
21/06/2019,15.29,15.37,15.473,,,
24/06/2019,15.377,15.461,15.56,,,
25/06/2019,15.3,15.383,15.49,,,
26/06/2019,15.294,15.375,15.481,,,
27/06/2019,15.205,15.294,15.4,,,
28/06/2019,15.253,15.341,15.447,,,
1/07/2019,15.106,15.193,15.301,,,
2/07/2019,15.154,15.238,15.351,,,
3/07/2019,15.252,15.336,15.45,,,
5/07/2019,14.918,15.001,15.118,,,
8/07/2019,14.972,15.05,15.167,,,
9/07/2019,15.068,15.147,15.264,,,
10/07/2019,15.147,15.226,15.344,,,
11/07/2019,15.067,15.146,15.264,,,
12/07/2019,15.161,15.236,15.354,,,
15/07/2019,15.29,15.365,15.482,,,
16/07/2019,15.6,15.678,15.795,,,
17/07/2019,15.893,15.971,16.086,,,
18/07/2019,16.12,16.198,16.315,,,
19/07/2019,16.117,16.195,16.315,,,
22/07/2019,16.34,16.411,16.531,,,
23/07/2019,16.405,16.476,16.597,,,
24/07/2019,16.554,16.626,16.75,,,
25/07/2019,16.339,16.411,16.536,,,
26/07/2019,16.325,16.397,16.525,,,
29/07/2019,16.368,16.44,16.569,,,
30/07/2019,16.558,16.688,16.81,,,
31/07/2019,16.405,16.533,16.655,,,
1/08/2019,16.18,16.309,16.432,,,
2/08/2019,16.27,16.4,16.52,,,
5/08/2019,16.393,16.523,16.64,,,
6/08/2019,16.445,16.575,16.692,,,
7/08/2019,17.196,17.33,17.447,,,
8/08/2019,16.936,17.071,17.186,,,
9/08/2019,16.931,17.069,17.185,,,
12/08/2019,17.071,17.208,17.323,,,
13/08/2019,16.985,17.125,17.246,,,
14/08/2019,17.28,17.422,17.54,,,
15/08/2019,17.214,17.353,17.469,,,
16/08/2019,17.122,17.263,17.378,,,
19/08/2019,16.94,17.076,17.191,,,
20/08/2019,17.148,17.286,17.401,,,
21/08/2019,17.151,17.29,17.405,,,
22/08/2019,17.04,17.178,17.291,,,
23/08/2019,17.413,17.554,17.668,,,
26/08/2019,17.641,17.785,17.902,,,
27/08/2019,18.153,18.298,18.416,,,
28/08/2019,18.318,18.456,18.577,,,
29/08/2019,18.167,18.323,18.448,,,
30/08/2019,18.185,18.342,18.467,,,
3/09/2019,19.079,19.237,19.367,,,
4/09/2019,19.391,19.547,19.682,,,
5/09/2019,18.656,18.807,18.942,,,
6/09/2019,17.968,18.119,18.253,,,
9/09/2019,18.019,18.167,18.299,,,
10/09/2019,18.041,18.186,18.318,,,
11/09/2019,18.031,18.17,18.303,,,
12/09/2019,18.041,18.177,18.311,,,
13/09/2019,17.436,17.569,17.703,,,
16/09/2019,17.901,18.026,18.16,,,
17/09/2019,18.016,18.14,18.274,,,
18/09/2019,17.795,17.919,18.052,,,
19/09/2019,17.773,17.884,18.017,,,
20/09/2019,17.738,17.849,17.981,,,
23/09/2019,18.6,18.711,18.846,,,
24/09/2019,18.517,18.628,18.764,,,
25/09/2019,17.962,18.073,18.208,,,
26/09/2019,17.801,17.912,18.047,,,
27/09/2019,17.652,17.787,17.863,,,
30/09/2019,16.998,17.13,17.206,,,
1/10/2019,17.302,17.434,17.508,,,
2/10/2019,17.683,17.816,17.89,,,
3/10/2019,17.676,17.808,17.881,,,
4/10/2019,17.625,17.757,17.831,,,
7/10/2019,17.54,17.674,17.748,,,
8/10/2019,17.7,17.835,17.908,,,
9/10/2019,17.81,17.947,18.019,,,
10/10/2019,17.602,17.739,17.812,,,
11/10/2019,17.544,17.681,17.754,,,
14/10/2019,17.71,17.847,17.919,,,
15/10/2019,17.384,17.52,17.592,,,
16/10/2019,17.427,17.564,17.637,,,
17/10/2019,17.612,17.752,17.825,,,
18/10/2019,17.578,17.719,17.792,,,
21/10/2019,17.602,17.745,17.818,,,
22/10/2019,17.5,17.644,17.718,,,
23/10/2019,17.58,17.726,17.804,,,
24/10/2019,17.804,17.953,18.032,,,
25/10/2019,17.926,18.077,18.157,,,
28/10/2019,17.876,18.029,18.109,,,
29/10/2019,17.831,17.984,18.062,,,
30/10/2019,17.867,18.02,18.099,,,
31/10/2019,18.067,18.22,18.303,,,
1/11/2019,18.052,18.206,18.293,,,
4/11/2019,18.066,18.22,18.308,,,
5/11/2019,17.568,17.718,17.806,,,
6/11/2019,17.598,17.749,17.837,,,
7/11/2019,17.01,17.157,17.245,,,
8/11/2019,16.823,16.969,17.053,,,
11/11/2019,16.802,16.948,17.033,,,
12/11/2019,16.692,16.835,16.916,,,
13/11/2019,16.913,17.057,17.14,,,
14/11/2019,17.028,17.172,17.254,,,
15/11/2019,16.948,17.092,17.171,,,
18/11/2019,17,17.143,17.22,,,
19/11/2019,17.118,17.265,17.344,,,
20/11/2019,17.115,17.261,17.339,,,
21/11/2019,17.065,17.211,17.289,,,
22/11/2019,17,17.147,17.224,,,
25/11/2019,16.886,17.03,17.111,,,
26/11/2019,17.045,17.188,17.271,,,
27/11/2019,16.912,17.055,17.142,,,
29/11/2019,16.969,17.106,17.193,,,
2/12/2019,16.836,16.966,17.054,,,
3/12/2019,17.125,17.248,17.336,,,
4/12/2019,16.797,16.916,17.003,,,
5/12/2019,16.942,17.059,17.146,,,
6/12/2019,16.481,16.596,16.682,,,
9/12/2019,16.532,16.642,16.729,,,
10/12/2019,16.596,16.702,16.79,,,
11/12/2019,16.744,16.849,16.938,,,
12/12/2019,16.845,16.949,17.038,,,
13/12/2019,16.912,17.012,17.1,,,
16/12/2019,17.019,17.113,17.201,,,
17/12/2019,16.978,17.072,17.16,,,
18/12/2019,16.953,17.049,17.136,,,
19/12/2019,17.058,17.154,17.242,,,
20/12/2019,17.128,17.224,17.312,,,
23/12/2019,17.403,17.499,17.588,,,
24/12/2019,17.757,17.853,17.942,,,
26/12/2019,17.894,17.99,18.077,,,
27/12/2019,17.849,17.943,18.031,,,
30/12/2019,18.001,18.089,18.169,,,
31/12/2019,17.921,18.009,18.089,,,
2/01/2020,18.046,18.134,18.213,,,
3/01/2020,18.151,18.24,18.319,,,
6/01/2020,18.179,18.267,18.346,,,
7/01/2020,18.393,18.48,18.562,,,
8/01/2020,18.167,18.256,18.336,,,
9/01/2020,17.936,18.025,18.105,,,
10/01/2020,18.105,18.193,18.273,,,
13/01/2020,17.996,18.084,18.164,,,
14/01/2020,17.742,17.827,17.906,,,
15/01/2020,17.988,18.072,18.15,,,
16/01/2020,17.939,18.024,18.102,,,
17/01/2020,18.073,18.158,18.236,,,
21/01/2020,17.808,17.892,17.97,,,
22/01/2020,17.828,17.911,17.989,,,
23/01/2020,17.829,17.911,17.988,,,
24/01/2020,18.113,18.194,18.272,,,
27/01/2020,18.056,18.138,18.215,,,
28/01/2020,17.458,17.539,17.615,,,
29/01/2020,17.487,17.568,17.644,,,
30/01/2020,17.992,18.072,18.147,,,
31/01/2020,18.012,18.091,18.165,,,
3/02/2020,17.67,17.75,17.826,,,
4/02/2020,17.561,17.641,17.716,,,
5/02/2020,17.602,17.683,17.758,,,
6/02/2020,17.818,17.899,17.974,,,
7/02/2020,17.692,17.773,17.848,,,
10/02/2020,17.785,17.868,17.943,,,
11/02/2020,17.597,17.677,17.751,,,
12/02/2020,17.497,17.578,17.652,,,
13/02/2020,17.619,17.701,17.775,,,
14/02/2020,17.734,17.815,17.887,,,
18/02/2020,18.15,18.233,18.306,,,
19/02/2020,18.311,18.395,18.468,,,
20/02/2020,18.319,18.404,18.477,,,
21/02/2020,18.53,18.613,18.686,,,
24/02/2020,18.876,18.96,19.033,,,
25/02/2020,18.191,18.268,18.345,,,
26/02/2020,17.834,17.914,17.99,,,
27/02/2020,17.658,17.735,17.811,,,
28/02/2020,16.387,16.457,16.525,,,
2/03/2020,16.679,16.739,16.804,,,
3/03/2020,17.129,17.188,17.25,,,
4/03/2020,17.187,17.246,17.305,,,
5/03/2020,17.342,17.393,17.447,,,
6/03/2020,17.214,17.263,17.315,,,
9/03/2020,17.001,17.054,17.094,,,
10/03/2020,16.906,16.955,16.998,,,
11/03/2020,16.729,16.776,16.818,,,
12/03/2020,15.961,16.005,16.041,,,
13/03/2020,14.456,14.5,14.534,,,
16/03/2020,12.772,12.816,12.845,,,
17/03/2020,12.469,12.495,12.527,,,
18/03/2020,11.735,11.772,11.805,,,
19/03/2020,12.097,12.134,12.174,,,
20/03/2020,12.349,12.385,12.425,,,
23/03/2020,13.225,13.261,13.312,,,
24/03/2020,14.229,14.257,14.263,,,
25/03/2020,14.837,14.873,14.855,,,
26/03/2020,14.64,14.676,14.685,,,
27/03/2020,14.498,14.534,14.583,,,
30/03/2020,14.132,14.179,14.221,,,
31/03/2020,14.156,14.191,14.232,,,
1/04/2020,13.984,14.024,14.064,,,
2/04/2020,14.654,14.686,14.724,,,
3/04/2020,14.494,14.523,14.555,,,
6/04/2020,15.169,15.208,15.232,,,
7/04/2020,15.48,15.532,15.558,,,
8/04/2020,15.205,15.268,15.301,,,
9/04/2020,16.053,16.242,16.272,,,
13/04/2020,15.537,15.737,15.772,,,
14/04/2020,16.13,16.341,16.35,,,
15/04/2020,15.505,15.654,15.663,,,
16/04/2020,15.622,15.766,15.775,,,
17/04/2020,15.295,15.445,15.463,,,
20/04/2020,15.614,15.75,15.76,,,
21/04/2020,14.876,14.991,15.017,,,
22/04/2020,15.335,15.503,15.531,,,
23/04/2020,15.357,15.526,15.545,,,
24/04/2020,15.263,15.445,15.464,,,
27/04/2020,15.21,15.341,15.379,,,
28/04/2020,15.171,15.328,15.38,,,
29/04/2020,15.16,15.315,15.385,,,
30/04/2020,14.898,14.973,15.079,,,
1/05/2020,14.863,14.938,15.035,,,
4/05/2020,14.722,14.796,14.884,,,
5/05/2020,15.057,15.11,15.201,,,
6/05/2020,14.987,15.015,15.103,,,
7/05/2020,15.562,15.59,15.664,,,
8/05/2020,15.74,15.778,15.835,,,
11/05/2020,15.636,15.68,15.754,,,
12/05/2020,15.687,15.709,15.777,,,
13/05/2020,15.663,15.671,15.729,,,
14/05/2020,16.136,16.156,16.209,,,
15/05/2020,17.046,17.07,17.121,,,
18/05/2020,17.464,17.468,17.53,,,
19/05/2020,17.892,17.901,17.956,,,
20/05/2020,18.002,18.031,18.082,,,
21/05/2020,17.335,17.364,17.424,,,
22/05/2020,17.664,17.693,17.763,,,
26/05/2020,17.565,17.595,17.674,,,
27/05/2020,17.686,17.757,17.838,,,
28/05/2020,17.967,18.05,18.147,,,
29/05/2020,18.499,18.584,18.679,,,
1/06/2020,18.827,18.951,19.089,,,
2/06/2020,18.26,18.388,18.545,,,
3/06/2020,17.958,18.09,18.249,,,
4/06/2020,18.061,18.206,18.36,,,
5/06/2020,17.479,17.668,17.885,,,
8/06/2020,17.893,18.098,18.317,,,
9/06/2020,17.794,17.986,18.193,,,
10/06/2020,17.796,17.973,18.17,,,
11/06/2020,17.889,18.061,18.263,,,
12/06/2020,17.482,17.642,17.834,,,
15/06/2020,17.399,17.552,17.739,,,
16/06/2020,17.652,17.798,17.988,,,
17/06/2020,17.775,17.934,18.122,,,
18/06/2020,17.508,17.67,17.855,,,
19/06/2020,17.847,18.022,18.207,,,
22/06/2020,17.902,18.074,18.258,,,
23/06/2020,18.063,18.239,18.421,,,
24/06/2020,17.67,17.811,18,,,
25/06/2020,17.895,18.051,18.232,,,
26/06/2020,18.035,18.168,18.343,,,
29/06/2020,17.98,18.064,18.235,,,
30/06/2020,18.541,18.637,18.803,,,
1/07/2020,18.133,18.218,18.406,,,
2/07/2020,18.244,18.322,18.511,,,
6/07/2020,18.504,18.582,18.774,,,
7/07/2020,18.628,18.699,18.898,,,
8/07/2020,19.081,19.161,19.347,,,
9/07/2020,18.882,18.962,19.15,,,
10/07/2020,18.983,19.053,19.231,,,
13/07/2020,19.709,19.788,19.963,,,
14/07/2020,19.451,19.53,19.701,,,
15/07/2020,19.685,19.761,19.933,,,
16/07/2020,19.497,19.573,19.747,,,
17/07/2020,19.685,19.764,19.961,,,
20/07/2020,20.124,20.192,20.388,,,
21/07/2020,21.497,21.557,21.756,,,
22/07/2020,23.083,23.144,23.364,,,
23/07/2020,22.945,22.988,23.208,,,
24/07/2020,22.808,22.85,23.08,,,
27/07/2020,24.476,24.501,24.747,,,
28/07/2020,24.266,24.3,24.551,,,
29/07/2020,24.293,24.321,24.589,,,
30/07/2020,23.362,23.626,23.883,,,
31/07/2020,24.216,24.469,24.712,,,
3/08/2020,24.417,24.652,24.881,,,
4/08/2020,26.028,26.268,26.5,,,
5/08/2020,26.89,27.141,27.401,,,
6/08/2020,28.4,28.679,28.955,,,
7/08/2020,27.54,27.797,28.042,,,
10/08/2020,29.261,29.483,29.703,,,
11/08/2020,26.049,26.25,26.452,,,
12/08/2020,25.979,26.179,26.378,,,
13/08/2020,27.718,27.929,28.09,,,
14/08/2020,26.089,26.258,26.423,,,
17/08/2020,27.667,27.834,27.997,,,
18/08/2020,28.075,28.243,28.424,,,
19/08/2020,27.34,27.486,27.657,,,
20/08/2020,27.147,27.301,27.461,,,
21/08/2020,26.732,26.877,27.024,,,
24/08/2020,26.607,26.768,26.931,,,
25/08/2020,26.273,26.426,26.577,,,
26/08/2020,27.449,27.604,27.793,,,
27/08/2020,27.025,27.198,27.377,,,
28/08/2020,27.61,27.79,27.956,,,
31/08/2020,28.437,28.594,28.756,,,
1/09/2020,28.486,28.645,28.805,,,
2/09/2020,27.249,27.395,27.565,,,
3/09/2020,26.735,26.875,27.038,,,
4/09/2020,26.576,26.712,26.873,,,
8/09/2020,26.864,26.991,27.152,,,
9/09/2020,26.955,27.083,27.239,,,
10/09/2020,27.163,27.291,27.445,,,
11/09/2020,26.739,26.857,27.016,,,
14/09/2020,27.229,27.355,27.518,,,
15/09/2020,27.346,27.464,27.622,,,
16/09/2020,27.355,27.476,27.63,,,
17/09/2020,26.985,27.1,27.254,,,
18/09/2020,27.028,27.129,27.283,,,
21/09/2020,24.299,24.387,24.533,,,
22/09/2020,24.442,24.523,24.663,,,
23/09/2020,23.014,23.105,23.237,,,
24/09/2020,23.118,23.196,23.317,,,
25/09/2020,23.017,23.093,23.216,,,
28/09/2020,23.528,23.604,23.722,,,
29/09/2020,24.445,24.56,24.654,,,
30/09/2020,23.494,23.627,23.724,,,
1/10/2020,24.254,24.382,24.477,,,
2/10/2020,24.029,24.162,24.251,,,
5/10/2020,24.56,24.696,24.786,,,
6/10/2020,23.921,24.057,24.142,,,
7/10/2020,23.896,24.037,24.179,,,
8/10/2020,23.876,24.02,24.131,,,
9/10/2020,25.108,25.261,25.398,,,
12/10/2020,25.271,25.433,25.574,,,
13/10/2020,24.129,24.295,24.434,,,
14/10/2020,24.395,24.567,24.699,,,
15/10/2020,24.224,24.388,24.5,,,
16/10/2020,24.405,24.569,24.683,,,
19/10/2020,24.698,24.861,24.978,,,
20/10/2020,24.98,25.137,25.256,,,
21/10/2020,25.241,25.397,25.512,,,
22/10/2020,24.709,24.863,24.984,,,
23/10/2020,24.675,24.83,24.936,,,
26/10/2020,24.42,24.572,24.674,,,
27/10/2020,24.57,24.725,24.822,,,
28/10/2020,23.359,23.509,23.609,,,
29/10/2020,23.36,23.511,23.616,,,
30/10/2020,23.646,23.799,23.9,,,
2/11/2020,24.033,24.186,24.295,,,
3/11/2020,24.334,24.488,24.586,,,
4/11/2020,23.893,24.034,24.122,,,
5/11/2020,25.191,25.331,25.412,,,
6/11/2020,25.662,25.811,25.9,,,
9/11/2020,23.701,23.839,23.919,,,
10/11/2020,24.462,24.602,24.687,,,
11/11/2020,24.267,24.406,24.484,,,
12/11/2020,24.306,24.446,24.526,,,
13/11/2020,24.775,24.907,24.993,,,
16/11/2020,24.802,24.917,24.999,,,
17/11/2020,24.651,24.766,24.842,,,
18/11/2020,24.448,24.558,24.636,,,
19/11/2020,24.048,24.164,24.237,,,
20/11/2020,24.363,24.491,24.561,,,
23/11/2020,23.633,23.757,23.823,,,
24/11/2020,23.3,23.41,23.489,,,
25/11/2020,23.362,23.446,23.519,,,
27/11/2020,22.553,22.639,22.711,,,
30/11/2020,22.534,22.593,22.661,,,
1/12/2020,24.033,24.09,24.155,,,
2/12/2020,24.025,24.08,24.142,,,
3/12/2020,24.087,24.137,24.197,,,
4/12/2020,24.203,24.253,24.316,,,
