Date,KC1,KC2,KC3,,,
31/12/2012,143.8,146.7,149.55,,,
2/01/2013,149.4,152.15,154.95,,,
3/01/2013,146.5,149.25,152.1,,,
4/01/2013,147.35,150.15,152.95,,,
7/01/2013,150.4,153.15,155.95,,,
8/01/2013,148.15,150.95,153.8,,,
9/01/2013,147.9,150.75,153.65,,,
10/01/2013,149.65,152.4,155.25,,,
11/01/2013,153.35,156.1,158.85,,,
14/01/2013,153.3,156.15,158.85,,,
15/01/2013,152.5,155.3,157.95,,,
16/01/2013,153,155.8,158.5,,,
17/01/2013,155.5,158.3,161.1,,,
18/01/2013,156.3,159.1,161.85,,,
22/01/2013,148.6,151.5,154.35,,,
23/01/2013,150.4,153.35,156.25,,,
24/01/2013,146.55,149.5,152.4,,,
25/01/2013,148.3,151.25,154.1,,,
28/01/2013,149,151.85,154.75,,,
29/01/2013,149.8,152.65,155.5,,,
30/01/2013,147.7,150.7,153.55,,,
31/01/2013,146.95,150,152.9,,,
1/02/2013,147.95,150.95,153.85,,,
4/02/2013,144.35,147.35,150.3,,,
5/02/2013,144.05,147.1,150.1,,,
6/02/2013,142.1,145.25,148.25,,,
7/02/2013,140.3,143.5,146.45,,,
8/02/2013,141.05,144.2,147.15,,,
11/02/2013,140.15,142.95,145.9,,,
12/02/2013,140.65,143.25,146.1,,,
13/02/2013,138.75,141.6,144.5,,,
14/02/2013,138,140.75,143.7,,,
15/02/2013,136.95,140.2,143.1,,,
19/02/2013,136.5,138.4,141.3,,,
20/02/2013,141,141.65,144.3,,,
21/02/2013,141.75,141.75,144.4,,,
22/02/2013,143.1,143.8,146.5,,,
25/02/2013,142.6,143.1,145.85,,,
26/02/2013,142.9,143.5,146.2,,,
27/02/2013,142.4,143.45,146.15,,,
28/02/2013,142.65,143.2,145.9,,,
1/03/2013,142.9,143.35,146,,,
4/03/2013,145.95,146.65,149.2,,,
5/03/2013,140.5,141.15,143.75,,,
6/03/2013,140.6,141.25,143.95,,,
7/03/2013,142.45,143.1,145.8,,,
8/03/2013,143.35,144.05,146.75,,,
11/03/2013,143.05,143.75,146.45,,,
12/03/2013,141.65,142.35,145,,,
13/03/2013,140.05,140.6,143.25,,,
14/03/2013,138.9,139.65,142.35,,,
15/03/2013,136.5,137.5,140.25,,,
18/03/2013,133.15,134.35,137.1,,,
19/03/2013,133.1,135.9,138.7,,,
20/03/2013,133.6,136.35,139.1,,,
21/03/2013,133.75,136.45,139.25,,,
22/03/2013,135.3,137.95,140.7,,,
25/03/2013,135.6,138.2,140.95,,,
26/03/2013,137.6,140.05,142.75,,,
27/03/2013,136.6,139.2,141.95,,,
28/03/2013,137.15,139.65,142.4,,,
1/04/2013,138.4,140.9,143.6,,,
2/04/2013,136.15,138.8,141.5,,,
3/04/2013,139.45,142.05,144.7,,,
4/04/2013,139.5,141.95,144.55,,,
5/04/2013,140.15,142.6,145.2,,,
8/04/2013,135.9,138.6,141.2,,,
9/04/2013,135.4,137.85,140.5,,,
10/04/2013,136.05,138.35,141,,,
11/04/2013,136.8,139.15,141.75,,,
12/04/2013,135.25,137.15,139.7,,,
15/04/2013,134.45,136.1,138.65,,,
16/04/2013,135.85,137.25,139.65,,,
17/04/2013,136.1,136.85,139.2,,,
18/04/2013,138.9,140.8,143.2,,,
19/04/2013,141.65,143.2,145.6,,,
22/04/2013,142.5,143.1,145.45,,,
23/04/2013,137.55,137.55,139.9,,,
24/04/2013,138.4,138.4,140.6,,,
25/04/2013,137.2,137.4,139.6,,,
26/04/2013,133.9,133.95,136.2,,,
29/04/2013,133.6,133.75,136.05,,,
30/04/2013,134.95,135.1,137.35,,,
1/05/2013,134.5,134.7,136.85,,,
2/05/2013,138.95,139.45,141.5,,,
3/05/2013,140.3,140.9,143.05,,,
6/05/2013,141.35,141.75,143.95,,,
7/05/2013,142.3,142.7,144.8,,,
8/05/2013,144.15,144.15,146.2,,,
9/05/2013,145.8,147.9,150,,,
10/05/2013,143.8,144.45,146.7,,,
13/05/2013,144.55,145.75,148,,,
14/05/2013,141.65,144,146.15,,,
15/05/2013,138,140.55,142.75,,,
16/05/2013,138.35,139.85,142.05,,,
17/05/2013,135.6,136.9,139.1,,,
20/05/2013,133.85,135.15,137.35,,,
21/05/2013,132.7,134.95,138.5,,,
22/05/2013,128.45,130.75,134.35,,,
23/05/2013,130.05,132.3,135.95,,,
24/05/2013,127.25,129.5,133.1,,,
28/05/2013,126.45,128.5,132,,,
29/05/2013,127.6,129.5,132.9,,,
30/05/2013,125.85,127.9,131.35,,,
31/05/2013,127.05,129.15,132.6,,,
3/06/2013,129,130.95,134.4,,,
4/06/2013,127.65,129.65,133.1,,,
5/06/2013,127.45,129.5,133,,,
6/06/2013,129.45,131.3,134.75,,,
7/06/2013,126.95,129,132.45,,,
10/06/2013,128.75,130.85,134.3,,,
11/06/2013,127.7,129.6,132.95,,,
12/06/2013,122.75,124.45,127.8,,,
13/06/2013,123.7,125.4,128.75,,,
14/06/2013,122.25,123.8,127.25,,,
17/06/2013,122.35,123.25,126.45,,,
18/06/2013,122,123.5,126.7,,,
19/06/2013,122.75,124.35,127.6,,,
20/06/2013,117.65,118.35,121.5,,,
21/06/2013,118.7,119.3,122.35,,,
24/06/2013,119.45,120.15,123.2,,,
25/06/2013,120.25,120.55,123.5,,,
26/06/2013,118.15,118.45,121.55,,,
27/06/2013,121.6,121.9,124.9,,,
28/06/2013,120,120.4,123.35,,,
1/07/2013,121.2,121.6,124.65,,,
2/07/2013,124.1,124.35,127.3,,,
3/07/2013,121.15,121.4,124.4,,,
5/07/2013,120.95,121.25,124.25,,,
8/07/2013,123.25,123.45,126.3,,,
9/07/2013,122.05,122.25,125.1,,,
10/07/2013,121.45,121.65,124.5,,,
11/07/2013,123.15,123.4,126.15,,,
12/07/2013,119.15,119.4,122.2,,,
15/07/2013,122.9,123.25,125.85,,,
16/07/2013,125.6,125.95,128.25,,,
17/07/2013,127.55,127.95,130.05,,,
18/07/2013,127.15,127.55,129.8,,,
19/07/2013,122.6,122.7,125.15,,,
22/07/2013,125.3,127.85,130.5,,,
23/07/2013,126.1,128.75,131.5,,,
24/07/2013,121.25,123.95,126.85,,,
25/07/2013,124.8,127.3,130.1,,,
26/07/2013,122.25,124.25,126.9,,,
29/07/2013,121.15,123.45,126.2,,,
30/07/2013,120.3,122.95,125.8,,,
31/07/2013,118.6,121.3,124.15,,,
1/08/2013,115.6,118.35,121.2,,,
2/08/2013,118.25,121.05,123.8,,,
5/08/2013,119.65,122.5,125.2,,,
6/08/2013,117.9,120.7,123.55,,,
7/08/2013,121.05,123.8,126.7,,,
8/08/2013,122.05,124.8,127.65,,,
9/08/2013,122.9,125.6,128.45,,,
12/08/2013,123.45,126.1,128.9,,,
13/08/2013,120.6,123,125.8,,,
14/08/2013,122.65,125.3,128.1,,,
15/08/2013,121.85,124.7,127.5,,,
16/08/2013,120.5,123.65,126.5,,,
19/08/2013,119.25,122.75,125.65,,,
20/08/2013,114.95,118.8,121.7,,,
21/08/2013,113.5,117.15,120.1,,,
22/08/2013,113.2,117.05,120,,,
23/08/2013,113.05,117.05,120,,,
26/08/2013,114.05,117.75,120.65,,,
27/08/2013,113.15,116.75,119.65,,,
28/08/2013,114.6,118.45,121.3,,,
29/08/2013,113.15,117.65,120.6,,,
30/08/2013,112.1,116.3,119.25,,,
3/09/2013,112.8,117.2,120.15,,,
4/09/2013,112.55,116.85,119.85,,,
5/09/2013,112.55,116.85,119.85,,,
6/09/2013,113.95,117.85,120.85,,,
9/09/2013,113.85,118.05,121.1,,,
10/09/2013,112.35,116.65,119.7,,,
11/09/2013,116.45,120.8,123.8,,,
12/09/2013,116.25,120.6,123.55,,,
13/09/2013,115.55,120,123,,,
16/09/2013,114.8,119.25,122.25,,,
17/09/2013,111.05,114.95,118,,,
18/09/2013,111.3,114.9,117.95,,,
19/09/2013,115.8,118.85,120.9,,,
20/09/2013,114.65,117.75,119.8,,,
23/09/2013,117.05,120.15,122.25,,,
24/09/2013,117.85,120.95,123,,,
25/09/2013,117.25,120.35,122.4,,,
26/09/2013,115.65,118.8,120.85,,,
27/09/2013,113.7,116.85,119,,,
30/09/2013,113.7,116.85,119.05,,,
1/10/2013,114.1,117.25,119.45,,,
2/10/2013,114.45,117.65,119.85,,,
3/10/2013,115.35,118.5,120.7,,,
4/10/2013,114.4,117.55,119.75,,,
7/10/2013,114.5,117.65,119.9,,,
8/10/2013,115.05,118.2,120.4,,,
9/10/2013,115.25,118.45,120.65,,,
10/10/2013,114.4,117.55,119.7,,,
11/10/2013,116.7,119.85,122.1,,,
14/10/2013,117,120.1,122.4,,,
15/10/2013,116.45,119.6,121.85,,,
16/10/2013,115.85,118.95,121.2,,,
17/10/2013,114.7,117.8,120.05,,,
18/10/2013,114.65,117.7,119.85,,,
21/10/2013,112.7,115.8,118.05,,,
22/10/2013,111.95,115.1,117.35,,,
23/10/2013,110.55,113.75,116.05,,,
24/10/2013,110.3,113.55,115.9,,,
25/10/2013,109.1,112.3,114.6,,,
28/10/2013,107.55,110.65,112.95,,,
29/10/2013,106.95,109.9,112.1,,,
30/10/2013,106.85,109.95,112.2,,,
31/10/2013,105.4,108.55,110.7,,,
1/11/2013,105.55,108.6,110.85,,,
4/11/2013,103.7,106.8,109,,,
5/11/2013,103.45,106.5,108.65,,,
6/11/2013,101.5,104.6,106.75,,,
7/11/2013,103.95,106.9,109.1,,,
8/11/2013,104.05,107.1,109.35,,,
11/11/2013,103.25,106.3,108.55,,,
12/11/2013,105.8,108.8,111.05,,,
13/11/2013,103.05,105.95,108.2,,,
14/11/2013,102.6,105.65,107.9,,,
15/11/2013,105.75,109.1,111.3,,,
18/11/2013,105.75,109.45,111.65,,,
19/11/2013,104.65,108.55,110.8,,,
20/11/2013,107.35,110.2,112.45,,,
21/11/2013,110.45,111.4,113.65,,,
22/11/2013,107.1,107.5,109.8,,,
25/11/2013,108.1,108.55,110.75,,,
26/11/2013,108.15,108.75,110.95,,,
27/11/2013,107.6,108.1,110.35,,,
29/11/2013,110.25,110.85,113.1,,,
2/12/2013,109.4,109.9,112.1,,,
3/12/2013,109.55,110.2,112.45,,,
4/12/2013,107.8,108.4,110.7,,,
5/12/2013,105.4,106,108.25,,,
6/12/2013,105.8,106.4,108.65,,,
9/12/2013,105.5,106.1,108.4,,,
10/12/2013,109.65,110.25,112.5,,,
11/12/2013,109.1,109.7,112,,,
12/12/2013,110.7,111.3,113.6,,,
13/12/2013,114.5,115.25,117.45,,,
16/12/2013,114.7,115.3,117.35,,,
17/12/2013,113.55,114.15,116.35,,,
18/12/2013,115.1,115.95,118.15,,,
19/12/2013,113.75,116,118.1,,,
20/12/2013,115.3,117.5,119.6,,,
23/12/2013,115.85,118.05,120.1,,,
24/12/2013,114.75,117,119.15,,,
26/12/2013,115.45,117.7,119.8,,,
27/12/2013,116.35,118.6,120.65,,,
30/12/2013,114.7,116.95,119.05,,,
31/12/2013,110.7,112.95,115.1,,,
2/01/2014,111.4,113.7,115.9,,,
3/01/2014,116.35,118.55,120.7,,,
6/01/2014,121,123.15,125.25,,,
7/01/2014,117.25,119.35,121.45,,,
8/01/2014,120.9,123,125.2,,,
9/01/2014,119.35,121.5,123.7,,,
10/01/2014,120.65,122.9,125.15,,,
13/01/2014,119.85,122.15,124.45,,,
14/01/2014,119.2,121.45,123.75,,,
15/01/2014,117.2,119.45,121.75,,,
16/01/2014,118.35,120.6,122.8,,,
17/01/2014,117.15,119.35,121.55,,,
21/01/2014,116.2,118.45,120.7,,,
22/01/2014,114.85,117.15,119.35,,,
23/01/2014,115.2,117.5,119.75,,,
24/01/2014,114.4,116.7,118.95,,,
27/01/2014,113.85,116.05,118.3,,,
28/01/2014,114.65,116.8,119,,,
29/01/2014,117.1,119.15,121.3,,,
30/01/2014,120,122.05,124.15,,,
31/01/2014,125.2,127.2,129.05,,,
3/02/2014,135.95,137.85,139.55,,,
4/02/2014,136.25,138.4,140.3,,,
5/02/2014,143.1,145.1,146.85,,,
6/02/2014,135.75,137.85,139.75,,,
7/02/2014,135.7,137.85,139.85,,,
10/02/2014,136.2,138.45,140.45,,,
11/02/2014,137.15,139.45,141.5,,,
12/02/2014,141.05,143.15,145.1,,,
13/02/2014,139.7,141.95,144,,,
14/02/2014,139.9,142.3,144.35,,,
18/02/2014,152.65,154.85,156.6,,,
19/02/2014,171.75,172.6,174.45,,,
20/02/2014,168.8,169.45,171.4,,,
21/02/2014,168.55,169.5,171.35,,,
24/02/2014,175.6,176.35,178.3,,,
25/02/2014,175.65,176.25,178.3,,,
26/02/2014,177.1,177.7,179.65,,,
27/02/2014,178.75,179.3,181.2,,,
28/02/2014,179.8,180.3,182.25,,,
3/03/2014,192.6,193.45,195.4,,,
4/03/2014,185.15,185.45,187.45,,,
5/03/2014,200.65,202.4,204.35,,,
6/03/2014,194.8,195.55,197.5,,,
7/03/2014,196.05,196.85,198.7,,,
10/03/2014,202.5,203.4,205.2,,,
11/03/2014,205.05,205.65,207.5,,,
12/03/2014,204.8,205.3,207.15,,,
13/03/2014,205.05,205.95,207.8,,,
14/03/2014,197.85,198.4,200.2,,,
17/03/2014,189.9,191.4,193.25,,,
18/03/2014,190.95,191.55,193.4,,,
19/03/2014,185.1,185.5,187.35,,,
20/03/2014,174.15,175.95,177.6,,,
21/03/2014,171.15,173.05,174.65,,,
24/03/2014,176.4,178.3,180,,,
25/03/2014,175.3,177.25,178.95,,,
26/03/2014,176,178,179.9,,,
27/03/2014,176.35,178.3,180.25,,,
28/03/2014,180.6,182.6,184.6,,,
31/03/2014,177.9,180,182.05,,,
1/04/2014,175.25,177.35,179.35,,,
2/04/2014,172.7,174.8,176.8,,,
3/04/2014,174.6,176.7,178.65,,,
4/04/2014,185,187.1,189.1,,,
7/04/2014,193.35,195.55,197.65,,,
8/04/2014,196.5,198.7,200.8,,,
9/04/2014,199.85,202.1,204.05,,,
10/04/2014,206.1,208.4,210.4,,,
11/04/2014,201.2,203.55,205.6,,,
14/04/2014,204.85,207.4,209.5,,,
15/04/2014,192.15,195.05,197.1,,,
16/04/2014,185.95,188.85,190.95,,,
17/04/2014,201.2,204.1,206.2,,,
21/04/2014,196.7,199.2,201.25,,,
22/04/2014,211.8,213.4,215.4,,,
23/04/2014,212.35,213.95,215.95,,,
24/04/2014,212.45,214.8,216.85,,,
25/04/2014,204.75,207,209.05,,,
28/04/2014,198.8,201.15,203.15,,,
29/04/2014,208.9,211.9,213.85,,,
30/04/2014,203.05,205.85,207.75,,,
1/05/2014,201.45,204.15,206.25,,,
2/05/2014,200.6,203.2,205.3,,,
5/05/2014,202.4,205.25,207.35,,,
6/05/2014,199.55,202.25,204.45,,,
7/05/2014,198.4,201,203.15,,,
8/05/2014,192.95,195.5,197.7,,,
9/05/2014,180.8,183.9,186.15,,,
12/05/2014,186.1,189.25,191.5,,,
13/05/2014,183.65,186.95,189.2,,,
14/05/2014,180.75,184.2,186.45,,,
15/05/2014,194.15,196.8,199.05,,,
16/05/2014,182.5,185.05,187.3,,,
19/05/2014,180.15,183.5,185.75,,,
20/05/2014,185.7,187.95,191.2,,,
21/05/2014,181.4,183.7,186.95,,,
22/05/2014,181.35,183.7,187,,,
23/05/2014,181.9,184.25,187.5,,,
27/05/2014,179.35,181.7,184.9,,,
28/05/2014,176.15,178.55,181.9,,,
29/05/2014,181.95,184.35,187.6,,,
30/05/2014,177.5,179.9,183.2,,,
2/06/2014,172.35,174.75,178.15,,,
3/06/2014,171.15,173.6,177,,,
4/06/2014,170.2,172.6,176,,,
5/06/2014,169.15,171.65,175.05,,,
6/06/2014,172.1,174.65,178.1,,,
9/06/2014,165.35,167.95,171.45,,,
10/06/2014,165.65,168.3,171.8,,,
11/06/2014,171.6,174.3,177.7,,,
12/06/2014,171.95,174.7,178.1,,,
13/06/2014,173.7,176.45,179.95,,,
16/06/2014,172.95,175.8,179.25,,,
17/06/2014,169.05,171.95,175.5,,,
18/06/2014,166.75,169.85,173.4,,,
19/06/2014,167,169.1,172.6,,,
20/06/2014,173.25,175.5,179,,,
23/06/2014,175.1,177.4,181,,,
24/06/2014,174.15,176.25,179.8,,,
25/06/2014,179.95,182.05,185.6,,,
26/06/2014,178.8,180.85,184.35,,,
27/06/2014,170.45,172.55,176.05,,,
30/06/2014,173,175.1,178.7,,,
1/07/2014,168.3,170.95,174.55,,,
2/07/2014,171.05,173.3,176.95,,,
3/07/2014,169.4,171.8,175.45,,,
7/07/2014,169,171.1,174.75,,,
8/07/2014,170.2,172.95,176.5,,,
9/07/2014,170.2,172.9,176.45,,,
10/07/2014,160.25,163,166.65,,,
11/07/2014,158.95,161.4,165.15,,,
14/07/2014,162.3,164.35,168.1,,,
15/07/2014,159.4,161.95,165.7,,,
16/07/2014,160.35,162.5,166.3,,,
17/07/2014,161.7,163.85,167.7,,,
18/07/2014,170.7,172.4,176.25,,,
21/07/2014,171.65,172.9,176.65,,,
22/07/2014,168.3,172.1,175.5,,,
23/07/2014,176.6,180.35,183.55,,,
24/07/2014,178.3,181.95,185.15,,,
25/07/2014,179.15,182.8,186,,,
28/07/2014,181.1,184.95,188.2,,,
29/07/2014,180.7,184.6,187.95,,,
30/07/2014,182.5,186.35,189.7,,,
31/07/2014,195.05,198.75,201.95,,,
1/08/2014,192.35,196.1,199.35,,,
4/08/2014,190.5,194.4,197.8,,,
5/08/2014,189.4,193.4,196.85,,,
6/08/2014,190.85,194.85,198.35,,,
7/08/2014,184,188.15,191.75,,,
8/08/2014,180.85,185.05,188.6,,,
11/08/2014,189.15,193.35,196.95,,,
12/08/2014,184.6,188.9,192.55,,,
13/08/2014,185.25,189.6,193.35,,,
14/08/2014,184.1,188.45,192.15,,,
15/08/2014,188.75,193.15,196.8,,,
18/08/2014,188.9,193.1,196.8,,,
19/08/2014,182.2,186.15,189.85,,,
20/08/2014,184.1,188.95,192.65,,,
21/08/2014,183.75,189.6,193.35,,,
22/08/2014,181.6,187.35,191.15,,,
25/08/2014,182.75,187.65,191.4,,,
26/08/2014,193.1,197.45,201.2,,,
27/08/2014,192.4,198.15,202.05,,,
28/08/2014,194.65,200,203.9,,,
29/08/2014,195.75,201.2,205.1,,,
2/09/2014,204.45,209.45,213.4,,,
3/09/2014,197.3,202.3,206.25,,,
4/09/2014,197.45,202.45,206.45,,,
5/09/2014,192.85,198.05,202.1,,,
8/09/2014,189.65,194.45,198.5,,,
9/09/2014,188.1,192.6,196.6,,,
10/09/2014,177,181.25,185.3,,,
11/09/2014,180.55,185.45,189.5,,,
12/09/2014,179.65,184.55,188.6,,,
15/09/2014,177.3,182.2,186.3,,,
16/09/2014,180.6,185.25,189.35,,,
17/09/2014,180.65,184.85,189,,,
18/09/2014,175.9,181.2,185.35,,,
19/09/2014,178,182.2,184.65,,,
22/09/2014,179.4,183.55,186,,,
23/09/2014,180.9,185.05,187.55,,,
24/09/2014,189.1,193.25,195.7,,,
25/09/2014,182.3,186.5,188.95,,,
26/09/2014,186.05,190.25,192.7,,,
29/09/2014,191.25,195.4,197.85,,,
30/09/2014,193.35,197.45,199.85,,,
1/10/2014,200.4,204.5,206.75,,,
2/10/2014,208.6,212.5,214.2,,,
3/10/2014,206.5,210.3,212.05,,,
6/10/2014,220.8,224.45,226.1,,,
7/10/2014,216.35,220.2,221.9,,,
8/10/2014,214.45,218.3,220.05,,,
9/10/2014,221.65,225.45,227.2,,,
10/10/2014,220.4,224.2,226.05,,,
13/10/2014,218.1,222,223.8,,,
14/10/2014,221.9,225.75,227.6,,,
15/10/2014,216,219.9,221.85,,,
16/10/2014,217.1,221.05,223.05,,,
17/10/2014,210.65,214.6,216.65,,,
20/10/2014,199.4,203.5,205.6,,,
21/10/2014,199.6,203.75,206.05,,,
22/10/2014,191.1,195.3,197.65,,,
23/10/2014,193.3,197.5,199.8,,,
24/10/2014,191.5,195.75,198.1,,,
27/10/2014,190.9,195.15,197.55,,,
28/10/2014,192.35,196.65,199,,,
29/10/2014,189.6,193.95,196.35,,,
30/10/2014,187.6,192,194.45,,,
31/10/2014,188,192.3,194.8,,,
3/11/2014,185.85,190.15,192.6,,,
4/11/2014,188.2,192.5,194.9,,,
5/11/2014,186.25,190.55,193,,,
6/11/2014,183.75,188,190.45,,,
7/11/2014,182.4,186.75,189.25,,,
10/11/2014,181.4,185.7,188.25,,,
11/11/2014,184.55,188.75,191.2,,,
12/11/2014,184.4,188.75,191.15,,,
13/11/2014,188.75,193.15,195.55,,,
14/11/2014,192,196.35,198.8,,,
17/11/2014,187.5,191.8,194.25,,,
18/11/2014,191.1,192.9,195.3,,,
19/11/2014,197.85,199.1,201.45,,,
20/11/2014,187.7,188.85,191.2,,,
21/11/2014,189.65,190.7,193.1,,,
24/11/2014,189.65,190.5,192.9,,,
25/11/2014,194.25,195.05,197.35,,,
26/11/2014,193.5,194.25,196.6,,,
28/11/2014,186.65,187.45,189.9,,,
1/12/2014,189.35,190.4,192.9,,,
2/12/2014,182.3,183.4,185.9,,,
3/12/2014,182.55,183.65,186.15,,,
4/12/2014,181.55,182.45,185,,,
5/12/2014,179.1,180.1,182.65,,,
8/12/2014,177.05,178.05,180.6,,,
9/12/2014,179.45,180.45,182.95,,,
10/12/2014,177.55,178.55,181,,,
11/12/2014,175.4,176.4,178.95,,,
12/12/2014,173,174,176.55,,,
15/12/2014,177.65,178.65,181.2,,,
16/12/2014,176.7,177.7,180.2,,,
17/12/2014,170.85,171.85,174.45,,,
18/12/2014,173.65,174.35,176.95,,,
19/12/2014,174.7,177.25,179.7,,,
22/12/2014,172.15,174.75,177.2,,,
23/12/2014,171,173.6,176.1,,,
24/12/2014,170.15,172.8,175.3,,,
26/12/2014,168.6,171.25,173.75,,,
29/12/2014,165.15,167.8,170.35,,,
30/12/2014,164.8,167.5,170.1,,,
31/12/2014,166.6,169.3,171.9,,,
2/01/2015,161.05,163.75,166.35,,,
5/01/2015,168.1,170.75,173.15,,,
6/01/2015,174.9,177.55,179.9,,,
7/01/2015,175.05,177.75,180.2,,,
8/01/2015,176.9,179.55,182.05,,,
9/01/2015,180.05,182.7,185.15,,,
12/01/2015,176.75,179.4,181.85,,,
13/01/2015,176.95,179.65,182.15,,,
14/01/2015,179.85,182.55,184.95,,,
15/01/2015,176.65,179.3,181.7,,,
16/01/2015,171,173.65,176.1,,,
20/01/2015,164.3,167,169.45,,,
21/01/2015,161.25,163.95,166.45,,,
22/01/2015,159.95,162.65,165.2,,,
23/01/2015,162.45,165.15,167.75,,,
26/01/2015,161.85,164.55,167.15,,,
27/01/2015,168.2,170.9,173.5,,,
28/01/2015,167.7,170.4,173.05,,,
29/01/2015,160,162.75,165.45,,,
30/01/2015,161.9,164.65,167.35,,,
2/02/2015,162.45,165.25,167.85,,,
3/02/2015,160.75,163.6,166.2,,,
4/02/2015,164.9,167.7,170.3,,,
5/02/2015,164.75,167.55,170.2,,,
6/02/2015,166.85,169.6,172.25,,,
9/02/2015,167.6,170.4,173.05,,,
10/02/2015,159.4,162.25,164.9,,,
11/02/2015,159.45,162.3,164.85,,,
12/02/2015,164.55,167.45,170.05,,,
13/02/2015,163.2,166.5,169.15,,,
17/02/2015,155.65,158.85,161.55,,,
18/02/2015,152.8,156.95,159.7,,,
19/02/2015,149.2,152.65,155.45,,,
20/02/2015,148.65,152.9,155.75,,,
23/02/2015,144.45,148.25,151.1,,,
24/02/2015,145.35,148.9,151.8,,,
25/02/2015,139.75,143.45,146.35,,,
26/02/2015,136.55,140.55,143.45,,,
27/02/2015,136.75,140.5,143.5,,,
2/03/2015,135.1,138.35,141.35,,,
3/03/2015,126.25,129.75,132.85,,,
4/03/2015,134.05,137.55,140.65,,,
5/03/2015,131.55,135.05,138.15,,,
6/03/2015,136.5,139.9,143,,,
9/03/2015,133.65,137,140.1,,,
10/03/2015,131.7,135.05,138.25,,,
11/03/2015,128.4,131.75,135.05,,,
12/03/2015,128.85,132.2,135.45,,,
13/03/2015,126.45,129.8,133.15,,,
16/03/2015,134.9,138.05,141.35,,,
17/03/2015,133.95,138.15,141.4,,,
18/03/2015,136.25,140.05,143.35,,,
19/03/2015,140,144.15,147.35,,,
20/03/2015,143.35,146.65,149.65,,,
23/03/2015,141.85,145.15,148.15,,,
24/03/2015,137.3,140.55,143.55,,,
25/03/2015,139.95,143.2,146.2,,,
26/03/2015,140.25,143.5,146.5,,,
27/03/2015,138.2,141.5,144.45,,,
30/03/2015,132.35,135.65,138.7,,,
31/03/2015,132.9,136.1,139.15,,,
1/04/2015,134.85,138.05,141,,,
2/04/2015,140.9,143.75,146.7,,,
6/04/2015,146.2,148.85,151.55,,,
7/04/2015,141.95,144.85,147.65,,,
8/04/2015,135.7,138.75,141.65,,,
9/04/2015,137.45,140.15,143,,,
10/04/2015,135.1,137.85,140.75,,,
13/04/2015,133.75,136.2,139.05,,,
14/04/2015,134.6,136.65,139.45,,,
15/04/2015,135.8,137.35,140,,,
16/04/2015,139.6,141.5,144.05,,,
17/04/2015,138.7,141.4,144,,,
20/04/2015,138.7,141.25,143.95,,,
21/04/2015,140.3,142.7,145.45,,,
22/04/2015,142.4,143.65,146.3,,,
23/04/2015,140.45,141.5,144.1,,,
24/04/2015,141.15,142.15,144.8,,,
27/04/2015,136.1,137.05,139.8,,,
28/04/2015,138.15,138.55,141.35,,,
29/04/2015,138.35,139,141.8,,,
30/04/2015,136.55,137.45,140.15,,,
1/05/2015,133.45,134.2,136.9,,,
4/05/2015,131.85,132.9,135.65,,,
5/05/2015,132.55,133.65,136.35,,,
6/05/2015,128.05,129.95,132.75,,,
7/05/2015,130.85,131.7,134.5,,,
8/05/2015,132.9,134.65,137.35,,,
11/05/2015,133.35,134.35,136.9,,,
12/05/2015,134.5,135.5,137.8,,,
13/05/2015,134.4,135.4,137.85,,,
14/05/2015,135.65,137.5,139.95,,,
15/05/2015,137.2,138.25,140.65,,,
18/05/2015,141.65,143.15,145.65,,,
19/05/2015,139.85,142.35,145.85,,,
20/05/2015,136,138.7,142.4,,,
21/05/2015,128.45,131.25,135.1,,,
22/05/2015,126.95,129.8,133.65,,,
26/05/2015,124.05,126.85,130.75,,,
27/05/2015,124.5,127.2,131.05,,,
28/05/2015,125.15,127.8,131.6,,,
29/05/2015,126.15,128.6,132.3,,,
1/06/2015,129.8,132.05,135.65,,,
2/06/2015,132.7,135.05,138.55,,,
3/06/2015,134.3,136.8,140.25,,,
4/06/2015,135.7,138.05,141.45,,,
5/06/2015,135.1,137.4,140.9,,,
8/06/2015,136.55,138.75,142.2,,,
9/06/2015,137.35,139.55,143,,,
10/06/2015,136.45,138.55,141.95,,,
11/06/2015,132,134.45,138.05,,,
12/06/2015,132.05,134.4,138,,,
15/06/2015,127.8,130.3,133.95,,,
16/06/2015,129.35,132,135.65,,,
17/06/2015,126.65,129.4,133.1,,,
18/06/2015,128.7,131.95,135.7,,,
19/06/2015,127.15,130.1,133.9,,,
22/06/2015,130.35,132.5,136.3,,,
23/06/2015,127.7,129.7,133.5,,,
24/06/2015,133.3,135.1,138.65,,,
25/06/2015,133.35,135.1,138.7,,,
26/06/2015,131.7,133.45,137,,,
29/06/2015,130.8,132.4,136,,,
30/06/2015,130.65,132.4,136,,,
1/07/2015,125.1,127,130.75,,,
2/07/2015,125.6,127.4,131.15,,,
6/07/2015,123.3,125.15,128.95,,,
7/07/2015,122.9,124.7,128.35,,,
8/07/2015,123.15,124.95,128.4,,,
9/07/2015,122.75,125.25,128.75,,,
10/07/2015,122.95,126.25,129.7,,,
13/07/2015,126.6,128.8,132.2,,,
14/07/2015,129.85,132,135.35,,,
15/07/2015,128,129.75,133.15,,,
16/07/2015,127.45,128.85,132.35,,,
17/07/2015,127,128.4,131.9,,,
20/07/2015,125.85,127.45,131,,,
21/07/2015,123.85,125.95,129.55,,,
22/07/2015,125.05,128.55,132.2,,,
